event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_590,590,1846146,42418,42439,62:20.8,62:22.9,62,20,2.1,2,1,left_to_right,8,player_possession,151151,H. McCutcheon,14,RM,2334,Orlando Pride,23.41,18.34,2,half_space_left,3,attacking_third,False,20.41,15.11,2,half_space_left,3,attacking_third,False,1,winning,4,1,258,3,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,4.73,-132.89,4,sideway_right,False,False,8.48,1,jogging,6.93,4.08,-2.85,36.86,35.83,13.45,15.42,1.97,18.14,19.17,1.03,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-133.78,4,sideway_right,7.63,1,short,1,successful,7_1437,False,62389,Angelina,12.0,LM,11.63,6.93,3,center,2,middle_third,False,11.03,7.41,3,center,2,middle_third,False,0.9978,False,0.0029,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,4,False,,,,,,,,,,12.0,1,short,-137.03,2,backward,10.95,1,short,-130.0,4,sideway_right,False,9,9,0,9,7,-2,True,True,True,True,False
8_591,591,1846146,42450,42462,62:24.0,62:25.2,62,24,1.2,2,1,left_to_right,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,11.03,7.41,3,center,2,middle_third,False,10.26,5.58,3,center,2,middle_third,False,1,winning,4,1,258,4,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,1.99,-112.82,4,sideway_right,,,5.82,1,jogging,11.2,8.92,-2.28,34.84,33.45,23.81,23.19,-0.62,20.16,21.55,1.39,True,True,1,pass_reception,1,pass,False,False,False,False,False,False,False,-130.0,4,sideway_right,10.95,1,short,1,successful,7_1440,False,817541,C. Dyke,8.0,RB,11.34,-18.44,4,half_space_right,2,middle_third,False,17.14,-27.29,5,wide_right,2,middle_third,False,0.997,False,0.0022,False,2,0,0,0,0,0,1,0,0,2,0,2,1,1,1,7,7,False,,,,,,,,,,24.04,2,medium,-87.43,4,sideway_right,15.84,2,medium,-86.05,4,sideway_right,False,9,9,0,9,9,0,True,True,True,True,False
8_592,592,1846146,42489,42503,62:27.9,62:29.3,62,27,1.4,2,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,17.14,-27.29,5,wide_right,2,middle_third,False,23.32,-29.23,5,wide_right,3,attacking_third,False,1,winning,4,1,258,5,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,6.48,-17.43,1,forward,False,False,16.65,2,running,10.44,4.05,-6.39,34.29,36.71,17.15,13.39,-3.76,20.71,18.29,-2.42,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,True,-86.05,4,sideway_right,15.84,2,medium,1,successful,7_1441,False,63540,Adriana,16.0,LW,32.37,-22.79,5,wide_right,3,attacking_third,False,30.87,-23.59,5,wide_right,3,attacking_third,False,0.9003,False,0.0054,False,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,4,5,False,,,,,,,,,,11.11,1,short,35.44,1,forward,9.37,1,short,56.53,3,sideway_left,True,8,6,2,8,9,1,True,True,True,True,False
8_593,593,1846146,42513,42513,62:30.3,62:30.3,62,30,0.0,2,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,30.39,-23.47,5,wide_right,3,attacking_third,False,30.39,-23.47,5,wide_right,3,attacking_third,False,1,winning,4,1,258,6,False,True,True,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,0.0,177.01,2,backward,,,8.47,1,jogging,0.65,0.65,0.0,38.4,38.4,8.01,8.01,0.0,16.6,16.6,0.0,True,True,1,pass_reception,5,possession_loss,True,False,False,False,False,False,False,56.53,3,sideway_left,9.37,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,2,0,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,True,True,,False
8_594,594,1846146,42516,42543,62:30.6,62:33.3,62,30,2.7,2,2,right_to_left,8,player_possession,151186,T. Malham,2,LB,2337,Chicago RS,-30.21,23.55,1,wide_left,1,defensive_third,False,-26.26,28.39,1,wide_left,1,defensive_third,False,2,losing,1,4,259,1,True,False,False,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,8,low_block,2,finish,,,,,False,False,7.32,50.78,3,sideway_left,False,False,10.06,1,jogging,0.71,1.08,0.37,-3.53,-4.36,26.68,21.9,-4.78,58.53,59.36,0.83,True,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1446,False,151149,S. Groom,16.0,LW,-30.59,26.43,1,wide_left,1,defensive_third,False,-29.6,24.76,1,wide_left,1,defensive_third,False,0.9267,False,0.0008,False,4,0,0,0,0,0,1,0,0,4,0,3,2,1,2,3,4,False,,,,,,,,,,4.75,1,short,-155.65,2,backward,5.6,1,short,-140.36,2,backward,False,6,7,-1,6,7,1,True,True,,True,False
8_595,595,1846146,42550,42564,62:34.0,62:35.4,62,34,1.4,2,2,right_to_left,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,-29.6,24.76,1,wide_left,1,defensive_third,False,-25.62,21.09,1,wide_left,1,defensive_third,False,2,losing,1,4,259,2,False,False,True,False,2,False,0,build_up,10,high_block,1,create,9,medium_block,8,low_block,2,finish,,,3,free_kick_for,False,False,5.42,-42.68,1,forward,False,False,13.77,1,jogging,1.76,0.48,-1.28,-4.13,-3.34,25.47,22.28,-3.19,59.13,58.34,-0.79,True,True,1,pass_reception,4,foul_suffered,False,False,True,False,False,False,False,-140.36,2,backward,5.6,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,0,0,3,0,3,3,1,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,,False
8_596,596,1846146,42636,42663,62:42.6,62:45.3,62,42,2.7,2,2,right_to_left,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-22.23,12.42,2,half_space_left,1,defensive_third,False,-20.29,16.98,2,half_space_left,1,defensive_third,False,2,losing,1,4,260,1,False,False,False,True,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,3,free_kick_for,,,False,False,4.75,66.95,3,sideway_left,False,False,8.18,1,jogging,4.77,2.61,-2.16,2.51,5.83,24.74,26.12,1.38,52.49,49.17,-3.32,True,False,5,free_kick_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1452,False,57146,C. Roccaro,6.0,RCB,-24.92,17.63,2,half_space_left,1,defensive_third,False,-24.8,16.5,2,half_space_left,1,defensive_third,False,0.997,False,0.0003,False,4,0,0,0,0,0,0,0,0,4,0,3,3,0,0,5,4,True,433.0,3,False,False,False,,,,,4.68,1,short,172.01,2,backward,4.75,1,short,-167.98,2,backward,False,10,10,0,10,9,-1,True,True,,True,False
8_597,597,1846146,42670,42707,62:46.0,62:49.7,62,46,3.7,2,2,right_to_left,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-24.8,16.5,2,half_space_left,1,defensive_third,False,-22.46,3.86,3,center,1,defensive_third,False,2,losing,1,4,260,2,False,False,False,False,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,12.57,-79.51,4,sideway_right,False,True,12.41,1,jogging,6.62,3.61,-3.0,6.21,9.34,31.01,31.8,0.79,48.79,45.66,-3.13,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-167.98,2,backward,4.75,1,short,1,successful,7_1457,False,149860,C. Biegalski,8.0,RB,-18.29,-23.15,5,wide_right,2,middle_third,False,-17.47,-26.47,5,wide_right,2,middle_third,False,0.9836,False,0.0001,False,3,0,0,0,0,0,2,0,0,3,0,2,2,1,2,7,7,True,4141.0,2,,False,False,,,,,27.33,2,medium,-81.22,4,sideway_right,22.9,2,medium,-85.84,4,sideway_right,True,10,9,1,10,10,0,True,True,True,True,False
8_598,598,1846146,42725,42736,62:51.5,62:52.6,62,51,1.1,2,2,right_to_left,8,player_possession,149860,C. Biegalski,8,RB,2337,Chicago RS,-17.47,-26.47,5,wide_right,2,middle_third,False,-16.27,-26.93,5,wide_right,2,middle_third,False,2,losing,1,4,260,3,False,False,False,False,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,1.22,-20.97,1,forward,,,4.73,1,jogging,8.65,3.14,-5.51,11.35,12.38,28.82,28.65,-0.17,43.65,42.62,-1.03,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-85.84,4,sideway_right,22.9,2,medium,1,successful,7_1459,False,340954,J. Bike,17.0,RW,2.64,-24.1,5,wide_right,2,middle_third,False,-0.97,-27.78,5,wide_right,2,middle_third,False,0.9515,False,0.0005,False,2,1,1,1,0,0,1,0,0,2,0,2,2,1,1,6,5,True,424.0,3,True,False,False,1,first,2,around,19.12,2,medium,8.51,1,forward,16.87,2,medium,10.18,1,forward,True,9,4,5,9,9,0,True,True,True,True,False
8_599,599,1846146,42748,42802,62:53.8,62:59.2,62,53,5.4,2,2,right_to_left,8,player_possession,340954,J. Bike,17,RW,2337,Chicago RS,-0.97,-27.78,5,wide_right,2,middle_third,False,-4.08,-12.58,4,half_space_right,2,middle_third,False,2,losing,1,4,260,4,False,False,False,False,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,21.0,101.56,3,sideway_left,False,True,13.96,1,jogging,0.93,5.25,4.32,13.66,18.13,14.63,22.21,7.58,41.34,36.87,-4.47,False,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,10.18,1,forward,16.87,2,medium,1,successful,7_1464,True,151186,T. Malham,2.0,LB,-5.65,19.17,2,half_space_left,2,middle_third,False,-0.53,19.74,2,half_space_left,2,middle_third,False,0.9188,False,0.0007,False,6,1,1,0,1,0,2,0,0,6,0,1,3,0,2,5,3,True,442.0,3,False,False,False,,,,,31.79,3,long,92.83,3,sideway_left,27.43,2,medium,96.64,3,sideway_left,False,8,8,0,8,4,-4,True,True,True,True,False
8_600,600,1846146,42823,42823,63:01.3,63:01.3,63,1,0.0,2,2,right_to_left,8,player_possession,151186,T. Malham,2,LB,2337,Chicago RS,-0.53,19.74,2,half_space_left,2,middle_third,False,-0.53,19.74,2,half_space_left,2,middle_third,False,2,losing,1,4,260,5,False,False,False,False,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,0.0,-20.99,1,forward,,,6.68,1,jogging,5.08,5.08,0.0,18.69,18.69,19.22,19.22,0.0,36.31,36.31,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,96.64,3,sideway_left,27.43,2,medium,1,successful,7_1467,True,151149,S. Groom,16.0,LW,10.22,4.89,3,center,2,middle_third,False,13.03,11.42,2,half_space_left,2,middle_third,False,0.7016,False,0.0035,False,2,0,1,0,1,0,1,0,0,2,0,,,,,5,5,True,442.0,3,False,True,False,2,second_last,1,through,18.33,2,medium,-54.1,4,sideway_right,17.82,2,medium,-74.87,4,sideway_right,True,8,4,4,8,8,0,True,True,True,True,False
8_601,601,1846146,42844,42858,63:03.4,63:04.8,63,3,1.4,2,2,right_to_left,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,13.03,11.42,2,half_space_left,2,middle_third,False,17.22,16.15,2,half_space_left,2,middle_third,False,2,losing,1,4,260,6,False,True,True,False,7,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,4,free_kick_against,False,False,6.55,48.46,3,sideway_left,False,False,16.7,2,running,4.56,3.62,-0.93,20.51,25.65,7.48,8.43,0.95,34.49,29.35,-5.14,True,True,1,pass_reception,1,pass,False,False,True,True,False,False,False,-74.87,4,sideway_right,17.82,2,medium,3,offside,7_1468,,22810,M. Swanson,19.0,CF,26.12,9.8,2,half_space_left,3,attacking_third,False,,,,,,,,0.5871,True,0.0294,True,2,2,1,0,0,1,1,1,0,1,0,2,2,1,1,2,2,True,442.0,3,False,False,True,3,last,1,through,10.93,1,short,-35.51,1,forward,,,,,,,True,4,0,4,4,4,0,True,True,True,,False
8_602,602,1846146,43650,43650,64:24.0,64:24.0,64,24,0.0,2,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,11.7,-25.65,5,wide_right,2,middle_third,False,11.7,-25.65,5,wide_right,2,middle_third,False,1,winning,4,1,262,7,True,False,False,True,6,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,11,throw_in_for,,,False,False,0.0,-148.93,2,backward,,,,,,3.28,3.28,0.0,23.15,23.15,11.45,11.45,0.0,31.85,31.85,0.0,True,True,7,throw_in_reception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_1470,False,62389,Angelina,12.0,LM,2.62,-26.39,5,wide_right,2,middle_third,False,3.19,-24.63,5,wide_right,2,middle_third,False,0.8995,False,0.0013,False,4,0,0,0,0,0,2,0,0,2,2,,,,,3,3,False,,,,,,,,,,9.11,1,short,-175.34,2,backward,8.09,1,short,-178.16,2,backward,False,5,8,-3,5,5,0,False,False,,True,True
8_603,603,1846146,43656,43671,64:24.6,64:26.1,64,24,1.5,2,1,left_to_right,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,3.19,-24.63,5,wide_right,2,middle_third,False,5.62,-21.76,5,wide_right,2,middle_third,False,1,winning,4,1,262,8,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,,,,,False,False,3.73,49.75,3,sideway_left,False,False,8.77,1,jogging,4.57,4.15,-0.42,22.71,22.11,19.52,16.49,-3.03,32.29,32.89,0.6,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-178.16,2,backward,8.09,1,short,1,successful,7_1475,False,22542,Marta,19.0,CF,9.49,-24.98,5,wide_right,2,middle_third,False,10.36,-23.94,5,wide_right,2,middle_third,False,0.8784,False,0.002,False,5,1,3,1,2,0,3,0,0,3,2,2,5,1,3,5,6,True,4231.0,3,True,False,False,1,first,1,through,5.03,1,short,-39.76,1,forward,4.8,1,short,-48.8,4,sideway_right,True,8,6,2,8,8,0,True,True,False,True,False
8_604,604,1846146,43677,43695,64:26.7,64:28.5,64,26,1.8,2,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,10.36,-23.94,5,wide_right,2,middle_third,False,9.36,-19.38,4,half_space_right,2,middle_third,False,1,winning,4,1,262,9,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,,,,,False,False,5.15,102.37,3,sideway_left,False,True,10.28,1,jogging,2.37,2.47,0.1,22.56,22.81,12.2,13.45,1.25,32.44,32.19,-0.25,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-48.8,4,sideway_right,4.8,1,short,1,successful,7_1484,False,149882,K. Abello,2.0,LB,-3.59,3.68,3,center,2,middle_third,False,-0.55,12.53,2,half_space_left,2,middle_third,False,0.9822,False,0.0014,False,6,0,2,0,2,0,2,0,0,6,0,3,3,2,2,3,3,True,451.0,2,,False,False,,,,,26.45,2,medium,119.32,3,sideway_left,23.7,2,medium,144.0,2,backward,False,8,9,-1,8,6,-2,True,True,True,True,False
8_605,605,1846146,43727,43727,64:31.7,64:31.7,64,31,0.0,2,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,-0.55,12.53,2,half_space_left,2,middle_third,False,-0.55,12.53,2,half_space_left,2,middle_third,False,1,winning,4,1,262,10,False,False,True,False,6,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,,,,,False,False,0.0,54.8,3,sideway_left,,,12.86,1,jogging,4.13,4.13,0.0,22.66,22.66,23.21,23.21,0.0,32.34,32.34,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,144.0,2,backward,23.7,2,medium,1,successful,7_1485,False,151077,J. Doyle,16.0,LW,15.77,20.7,1,wide_left,2,middle_third,False,13.32,23.35,1,wide_left,2,middle_third,False,0.9707,False,0.0036,False,1,1,1,1,0,0,1,0,0,1,0,,,,,7,7,True,4231.0,3,True,False,False,1,first,2,around,18.25,2,medium,26.59,1,forward,15.78,2,medium,18.78,1,forward,True,9,5,4,9,9,0,True,True,True,True,False
8_606,606,1846146,43738,43776,64:32.8,64:36.6,64,32,3.8,2,1,left_to_right,8,player_possession,151077,J. Doyle,16,LW,2334,Orlando Pride,13.32,23.35,1,wide_left,2,middle_third,False,17.12,32.65,1,wide_left,2,middle_third,False,1,winning,4,1,263,1,False,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,11.17,67.77,3,sideway_left,False,False,10.57,1,jogging,6.45,2.66,-3.8,23.24,28.96,9.92,11.84,1.92,31.76,26.04,-5.72,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,18.78,1,forward,15.78,2,medium,1,successful,7_1486,False,149882,K. Abello,2.0,LB,1.46,26.71,1,wide_left,2,middle_third,False,1.91,26.75,1,wide_left,2,middle_third,False,0.9877,False,0.0014,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,3,True,4411.0,2,,False,False,,,,,16.75,2,medium,-159.23,2,backward,15.59,2,medium,-145.37,2,backward,False,7,9,-2,7,5,-2,True,True,True,True,False
8_607,607,1846146,43797,43813,64:38.7,64:40.3,64,38,1.6,2,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,1.91,26.75,1,wide_left,2,middle_third,False,-0.19,23.97,1,wide_left,2,middle_third,False,1,winning,4,1,264,1,False,False,False,True,2,False,1,create,9,medium_block,1,create,9,medium_block,2,finish,8,low_block,,,,,False,False,3.53,-127.07,4,sideway_right,False,False,7.9,1,jogging,8.35,4.86,-3.48,26.27,23.58,24.36,23.77,-0.59,28.73,31.42,2.69,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-145.37,2,backward,15.59,2,medium,1,successful,7_1490,False,149954,K. Strom,4.0,LCB,-17.32,19.61,2,half_space_left,2,middle_third,False,-20.28,19.85,2,half_space_left,1,defensive_third,False,0.994,False,0.0002,False,4,0,1,1,0,0,1,0,0,4,0,3,3,1,1,6,6,True,4231.0,3,False,False,False,,,,,17.68,2,medium,-165.72,2,backward,15.38,2,medium,-160.79,2,backward,False,9,10,-1,9,9,0,True,True,True,True,False
8_608,608,1846146,43827,43871,64:41.7,64:46.1,64,41,4.4,2,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-20.28,19.85,2,half_space_left,1,defensive_third,False,-10.45,21.95,1,wide_left,2,middle_third,False,1,winning,4,1,264,2,False,False,False,False,2,False,1,create,9,medium_block,1,create,9,medium_block,2,finish,8,low_block,,,11,throw_in_for,False,False,12.02,12.06,1,forward,False,False,9.66,1,jogging,11.62,7.95,-3.67,20.94,16.54,41.22,26.99,-14.23,34.06,38.46,4.4,False,False,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,-160.79,2,backward,15.38,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,1,1,0,5,0,0,5,1,2,2,1,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,False,True,,False
8_609,609,1846146,44091,44149,65:08.1,65:13.9,65,8,5.8,2,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-11.6,-3.46,3,center,2,middle_third,False,-6.51,-20.3,5,wide_right,2,middle_third,False,1,winning,4,1,265,3,False,False,False,False,3,True,1,create,9,medium_block,5,chaotic,5,chaotic,1,create,9,medium_block,11,throw_in_for,,,False,False,17.98,-73.18,4,sideway_right,True,False,11.11,1,jogging,14.7,1.2,-13.49,20.73,19.81,32.33,26.32,-6.01,34.27,35.19,0.92,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1498,False,817541,C. Dyke,8.0,RB,-7.9,-28.77,5,wide_right,2,middle_third,False,-10.1,-31.2,5,wide_right,2,middle_third,False,0.9938,False,0.0002,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,7,9,True,442.0,3,False,False,False,,,,,8.58,1,short,-99.32,4,sideway_right,5.9,1,short,-82.6,4,sideway_right,False,10,10,0,10,10,0,True,True,,True,False
8_610,610,1846146,44160,44170,65:15.0,65:16.0,65,15,1.0,2,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-10.1,-31.2,5,wide_right,2,middle_third,False,-11.01,-32.51,5,wide_right,2,middle_third,False,1,winning,4,1,265,4,False,True,True,False,3,True,1,create,9,medium_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,1.6,-124.79,4,sideway_right,,,5.79,1,jogging,6.58,5.45,-1.13,19.03,17.94,29.13,28.95,-0.18,35.97,37.06,1.09,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-82.6,4,sideway_right,5.9,1,short,2,unsuccessful,7_1501,,63540,Adriana,16.0,LW,12.92,-28.07,5,wide_right,2,middle_third,False,,,,,,,,0.4793,True,0.0014,False,4,0,3,0,3,0,3,0,0,1,3,3,3,2,3,7,8,True,442.0,3,False,True,False,2,second_last,2,around,24.34,2,medium,10.51,1,forward,,,,,,,True,9,3,6,9,10,1,True,True,True,True,False
8_611,611,1846146,44192,44192,65:18.2,65:18.2,65,18,0.0,2,2,right_to_left,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-19.4,25.72,1,wide_left,1,defensive_third,False,-19.4,25.72,1,wide_left,1,defensive_third,False,2,losing,1,4,266,1,True,False,False,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,0.0,165.43,2,backward,,,3.81,1,jogging,3.95,3.95,0.0,13.33,13.33,32.73,32.73,0.0,41.67,41.67,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_1503,False,22723,J. Grosso,9.0,LDM,-3.93,25.3,1,wide_left,2,middle_third,False,-6.49,25.98,1,wide_left,2,middle_third,False,0.806,False,0.0008,False,4,0,0,0,0,0,4,0,0,2,2,,,,,8,8,False,,,,,,,,,,15.48,2,medium,-1.56,1,forward,16.99,2,medium,0.94,1,forward,True,9,5,4,9,9,0,True,True,True,True,False
8_612,612,1846146,44203,44215,65:19.3,65:20.5,65,19,1.2,2,2,right_to_left,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-6.49,25.98,1,wide_left,2,middle_third,False,-5.3,26.73,1,wide_left,2,middle_third,False,2,losing,1,4,266,2,False,True,True,False,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,1.86,32.22,1,forward,,,5.68,1,jogging,8.25,2.58,-5.66,12.37,12.83,18.86,18.13,-0.73,42.63,42.17,-0.46,True,True,1,pass_reception,1,pass,False,False,False,False,False,False,False,0.94,1,forward,16.99,2,medium,2,unsuccessful,7_1507,,151149,S. Groom,16.0,LW,1.4,27.65,1,wide_left,2,middle_third,False,,,,,,,,0.6565,False,0.003,False,2,0,0,0,0,0,2,0,0,1,1,2,2,2,2,4,4,False,,,,,,,,,,6.76,1,short,7.82,1,forward,,,,,,,True,5,4,1,5,5,0,True,True,True,True,False
8_613,613,1846146,44223,44228,65:21.3,65:21.8,65,21,0.5,2,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-3.36,-28.28,5,wide_right,2,middle_third,False,-3.38,-28.0,5,wide_right,2,middle_third,False,1,winning,4,1,267,3,True,False,False,True,2,False,5,chaotic,5,chaotic,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,0.25,94.09,3,sideway_left,,,2.15,1,jogging,2.73,2.1,-0.63,22.85,22.09,26.21,25.47,-0.74,32.15,32.91,0.76,True,True,2,pass_interception,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_1509,False,62389,Angelina,12.0,LM,2.39,-29.95,5,wide_right,2,middle_third,False,2.2,-31.11,5,wide_right,2,middle_third,False,0.7554,False,0.0008,False,3,0,1,0,1,0,3,0,0,3,0,,,,,6,6,True,442.0,3,False,True,False,2,second_last,2,around,6.09,1,short,-18.67,1,forward,6.58,1,short,-14.97,1,forward,True,8,6,2,8,8,0,True,True,True,True,False
